feature,importance
corr_Fz_A2A1,0.0012254007825956016
hjorth_F7_activity,0.0012248585172975573
band_abs_C4_beta,0.0012242645729721169
band_abs_T5_gamma,0.0012166850850619782
corr_F3_O1,0.001215449767890816
region_temporal_band_rel_mean_beta,0.0012125843046445033
global_band_rel_mean_delta,0.0012014776255410268
corr_C4_Cz,0.0011955165304104924
band_rel_T5_gamma,0.0011917461145519784
band_abs_Cz_beta,0.0011901480962094033
global_band_abs_mean_alpha,0.001188705867755706
band_rel_A2A1_delta,0.0011879053915133436
corr_C3_P3,0.0011842530179936677
band_abs_P4_alpha,0.0011796248602102745
stat_F8_ptp,0.0011788702347572488
corr_F7_T6,0.0011771431843200385
stat_C3_ptp,0.001169943384338285
stat_T3_std,0.00116677367960204
corr_F7_T3,0.001164551646460374
hjorth_P4_activity,0.0011591100788304106
band_abs_Fz_beta,0.0011567960208900053
hjorth_Fp1_mobility,0.001156000323960454
stat_C3_var,0.0011521705449209145
corr_O1_Fz,0.0011505741038897175
band_abs_T6_beta,0.001145713588604471
band_abs_Pz_beta,0.0011456461297327275
band_abs_P4_gamma,0.0011393878006271047
stat_P3_var,0.00113709649739059
stat_F7_var,0.0011338523354601404
band_abs_O2_theta,0.001127987281873103
band_rel_O1_alpha,0.0011263942334122131
corr_F4_Fz,0.0011194997469759172
hjorth_Fz_complexity,0.0011185337619125488
stat_C4_var,0.0011140849656606092
ratio_O1_theta_beta,0.001110653019926989
corr_C4_ECGECG,0.0011034636856729015
band_rel_Fp1_delta,0.0010978786008977023
corr_Fp1_T6,0.001095442848658361
corr_C3_Cz,0.001091987771690577
band_abs_P3_theta,0.0010854721620712129
corr_F4_O1,0.0010837895260995703
corr_Fp1_C4,0.0010798704393759765
band_abs_F7_delta,0.0010762103001511782
band_rel_C4_gamma,0.0010761904957177686
stat_C4_std,0.0010749660893881105
stat_F7_rms,0.0010721879549043932
ratio_O1_beta_alpha,0.001070772211820743
band_rel_Cz_alpha,0.0010659685928157423
corr_Fp2_O1,0.0010654707873960752
corr_F8_ECGECG,0.0010622638538750867
hjorth_P3_mobility,0.0010579445880884604
hjorth_T3_activity,0.001056063490744706
band_abs_C4_gamma,0.0010533936568945241
stat_P3_std,0.0010506760348089072
band_abs_F8_beta,0.0010489373664629318
corr_Cz_A2A1,0.0010482912156064583
band_rel_Pz_alpha,0.0010476202045082146
hjorth_T6_activity,0.0010463520074090512
corr_F8_T5,0.0010391840955483729
band_abs_C3_beta,0.0010372612835594186
band_abs_T4_beta,0.0010360173504010157
band_abs_F3_gamma,0.0010315006572196464
stat_P4_std,0.0010312564346190618
band_abs_F8_theta,0.0010266906075058423
hjorth_F8_mobility,0.0010265389172824187
corr_Fp2_P3,0.0010230456569738902
corr_T5_Fz,0.0010210786273173115
corr_T4_Cz,0.0010143776555203345
hjorth_C4_activity,0.0010084658180636605
region_frontal_band_rel_mean_gamma,0.00100845193754386
hjorth_C3_complexity,0.0010062872297894457
corr_T6_A2A1,0.0009992747655668355
hjorth_Fp2_mobility,0.0009945132926476898
hjorth_T5_mobility,0.000994459741920725
band_abs_F4_beta,0.000992919478107321
stat_Pz_ptp,0.000992357271466283
band_rel_Fz_alpha,0.000990979451181736
corr_Fp2_T6,0.0009838415115561493
corr_Fp2_T5,0.0009827309476119128
spectral_F8_entropy,0.0009823890085781618
corr_F7_Fz,0.0009794489392017805
band_rel_F7_beta,0.0009793533983493837
band_rel_Fp2_beta,0.0009787291041695022
corr_F8_T3,0.0009727018518106491
ratio_Pz_beta_alpha,0.0009726729991556442
ratio_F8_theta_alpha,0.0009714967742943964
region_frontal_band_rel_mean_beta,0.0009712234285851709
region_other_band_rel_mean_alpha,0.0009676761347118734
ratio_O1_theta_alpha,0.0009670922165296314
band_abs_C3_gamma,0.000965413720859134
band_rel_F3_alpha,0.0009577575902252763
corr_F4_T3,0.000957628083187417
corr_F3_C4,0.0009536270833854434
stat_C3_rms,0.0009488546691867824
hjorth_O2_activity,0.0009488003212081164
corr_Fp1_Cz,0.0009372788933970088
corr_O1_O2,0.0009284099720117915
band_abs_C3_alpha,0.0009282765890815191
hjorth_F7_mobility,0.0009272457395978991
stat_T6_std,0.0009257693193254293
band_abs_Fp1_beta,0.0009253611726982209
corr_F4_F7,0.0009153279012251031
ratio_P3_beta_alpha,0.0009141917834031973
band_abs_P3_gamma,0.0009135223718977072
corr_F3_T5,0.0009090969503656016
band_abs_O2_beta,0.0009021787237234221
stat_C3_std,0.0009020845585890715
stat_A2A1_skew,0.0009018563284909249
hjorth_C3_activity,0.0009014352899853834
corr_T6_O2,0.0009009362464046548
band_rel_O2_gamma,0.0008963037343813406
stat_P4_rms,0.0008934997230797167
stat_T6_var,0.0008884662575981315
ratio_F7_beta_alpha,0.0008870598481157336
ratio_T4_beta_alpha,0.0008778848176150912
corr_O1_Cz,0.0008778416717758994
band_rel_O2_theta,0.0008731421000011369
spectral_Fp2_entropy,0.0008709809792175248
stat_T3_ptp,0.0008705465859831558
hjorth_T6_complexity,0.0008690496760729961
hjorth_Pz_mobility,0.0008684527404002337
corr_C3_C4,0.0008666105474673153
band_abs_F7_alpha,0.0008654377784610731
corr_F4_P3,0.0008644084789781474
stat_O1_skew,0.0008545834677461815
stat_T6_rms,0.000853330708872655
band_abs_C4_theta,0.0008515903272272085
hjorth_F4_mobility,0.0008512611497626737
ratio_F7_theta_alpha,0.0008491155499918083
corr_C3_Pz,0.0008420836978538087
corr_Fp1_C3,0.0008397395639539851
corr_Fp2_A2A1,0.0008393185137620915
stat_Pz_std,0.0008384734335322408
corr_F3_P3,0.0008377003898576093
stat_O2_var,0.0008341313740259258
band_rel_F4_delta,0.0008284727247770119
corr_T6_P4,0.000827661399071606
band_rel_F4_beta,0.0008269654810426281
ratio_T6_beta_alpha,0.0008190726007991923
corr_P3_Fz,0.0008166439364152163
corr_T4_Pz,0.0008163977612757378
band_abs_F7_theta,0.0008137542471137693
stat_P3_ptp,0.000811266888709899
ratio_A2A1_theta_alpha,0.0008100470919897826
corr_F4_O2,0.0008073865008946287
corr_T6_Pz,0.0008056939620078559
corr_P4_Pz,0.0008051034234662258
corr_Fp1_T5,0.0008038067450885323
band_rel_O1_beta,0.0008017926992626669
hemisphere_midline_band_rel_mean_gamma,0.0007973666900765932
