feature,importance
stat_Fp1_var,0.37042015956196744
hjorth_Fp1_activity,0.37042015956196744
stat_C3_ptp,0.3704101014366137
band_abs_F4_delta,0.3702581090211289
stat_F8_kurtosis,0.37010761010462095
band_abs_A2A1_theta,0.3692160399544355
corr_Fp2_T3,0.36635130336978483
stat_F8_std,0.3658368979129499
corr_F8_T3,0.36465573692992137
band_rel_A2A1_gamma,0.36442487739718005
corr_C3_Pz,0.36429217362549104
band_rel_P3_beta,0.363259203126901
corr_C4_Cz,0.36172001428519024
stat_Fp1_ptp,0.36140872598570206
corr_Fp1_C3,0.36038234998732405
stat_F8_rms,0.36031026796254473
stat_T3_std,0.36004264618147436
stat_T6_shannon_entropy,0.35915610358735645
band_rel_Fp1_beta,0.35886666960180197
band_rel_F3_gamma,0.35877149945655773
band_rel_T4_delta,0.35785090514676904
spectral_T4_entropy,0.3537644783729727
hjorth_O2_mobility,0.3522515000159314
corr_T5_Fz,0.35213484794280325
ratio_O1_theta_alpha,0.35060527938081587
corr_Fp1_F4,0.3485679455598165
corr_C4_A2A1,0.34845940955418114
corr_T6_Fz,0.3464316201998944
ratio_Fp2_theta_alpha,0.3459150719355358
stat_Cz_kurtosis,0.3443453376830549
ratio_Fp2_theta_beta,0.3440101550068143
corr_C3_Cz,0.34394829216623396
region_occipital_band_rel_mean_beta,0.34353392288287693
corr_P4_Pz,0.34259570749693397
stat_F4_kurtosis,0.3423436184318809
corr_Fp2_Cz,0.340918675276735
band_abs_ECGECG_gamma,0.34088012676286045
corr_P4_O2,0.3387474222615161
band_abs_T3_delta,0.3387362075526383
spectral_C4_entropy,0.3386686391589392
band_rel_Fz_alpha,0.3368745580395239
band_rel_T4_gamma,0.33654516206871343
band_rel_T3_delta,0.33557401426854266
stat_T4_kurtosis,0.33536054019014305
corr_F7_O2,0.3349435731724593
corr_F4_O1,0.3332438077605365
stat_O2_shannon_entropy,0.3321579998953326
corr_T3_C4,0.32952864796119974
corr_C4_P4,0.3281687852778662
spectral_A2A1_entropy,0.32814841915041815
corr_Fp1_T3,0.32711996861928816
band_abs_Fz_theta,0.32580432306584794
band_abs_C3_theta,0.324401328734183
band_abs_T4_theta,0.3216511557450072
corr_F8_T5,0.32139058192838327
corr_Fp1_Cz,0.31996984226483594
stat_P3_ptp,0.319794273034264
band_abs_F8_theta,0.31678814990339826
band_rel_P4_beta,0.31607434781202354
hjorth_F8_mobility,0.3141677965608719
global_band_abs_std_gamma,0.3141673043847064
global_band_abs_mean_gamma,0.31347440607446775
ratio_P4_theta_beta,0.3130407107218939
band_abs_A2A1_delta,0.3116717979108373
corr_T5_P4,0.3101107779465518
corr_F3_A2A1,0.30863818561967016
hjorth_Fz_mobility,0.3079642097233157
corr_Fp2_P4,0.30719565094006795
corr_F8_Pz,0.30703824805924446
corr_C3_C4,0.30669224642178605
region_frontal_band_rel_mean_beta,0.3062361828881626
corr_Fp2_F8,0.30456262827686703
corr_Fp1_P3,0.3036633491428645
band_abs_F8_delta,0.30313502808557674
hjorth_A2A1_complexity,0.30160271720246407
spectral_T5_entropy,0.30105153408103896
hjorth_C4_mobility,0.2999419994323836
corr_Pz_ECGECG,0.29972513335447226
ratio_C3_theta_alpha,0.2991332941692165
corr_Fp2_T6,0.29879438941631004
corr_F3_F8,0.2980680465480572
stat_ECGECG_mean,0.2968813232331517
band_rel_Fp1_delta,0.2963024924073264
corr_O1_Pz,0.29617818780604566
hemisphere_right_band_rel_mean_beta,0.29558534055557056
corr_F3_C4,0.2948057023710278
corr_F3_T5,0.29365539737150437
corr_Fp2_F7,0.2926711716578831
corr_O1_A2A1,0.29070090654382075
hjorth_F4_mobility,0.28978354337436757
corr_C4_P3,0.2866603773549495
stat_T3_kurtosis,0.28657860591526324
corr_Fp1_F7,0.28612706928550546
corr_Fp2_C4,0.2860084121535889
corr_Fp2_O2,0.28525859906446704
corr_P4_A2A1,0.28491759936131267
corr_Fp2_P3,0.28308395378690127
stat_P4_skew,0.282319392028177
stat_A2A1_skew,0.2807170542503156
hjorth_O1_activity,0.2807068388138332
stat_O1_var,0.2807068388138332
corr_F7_Pz,0.28027552019184104
corr_Cz_ECGECG,0.2794619454826506
band_rel_O1_beta,0.27921944587167996
band_abs_T6_alpha,0.27920015792434
global_band_abs_mean_beta,0.27885407043469773
hjorth_P4_complexity,0.2784437540266591
stat_C3_mean,0.27642917598671346
band_abs_P4_alpha,0.2761976809701019
stat_O1_ptp,0.2713099338628375
stat_Fp2_skew,0.27056059989020087
corr_C3_Fz,0.26863990794118947
band_abs_T4_beta,0.26837973925191516
spectral_Cz_entropy,0.26720370888960804
band_rel_Pz_delta,0.2668913576580963
band_rel_Fp1_gamma,0.2660894704129681
band_abs_F4_alpha,0.265091768135362
corr_F3_C3,0.2643628377475529
band_abs_ECGECG_beta,0.26293353518732054
corr_Fp1_F3,0.26098025518331064
band_abs_T5_gamma,0.2594185453237409
stat_T6_ptp,0.25938323390151696
ratio_T3_theta_beta,0.2581869065283178
stat_O2_rms,0.2576839368168384
corr_T4_T5,0.25749063471493877
global_band_abs_std_beta,0.2569089901602591
corr_Fp1_ECGECG,0.2564681737524806
corr_C3_ECGECG,0.2546405396847004
stat_O2_std,0.2544672175729426
band_rel_A2A1_alpha,0.2543690025829943
ratio_Fz_theta_alpha,0.25330709280836167
corr_F7_T4,0.25253938548571475
stat_Fz_skew,0.25203496076554
region_parietal_band_rel_mean_alpha,0.2513284872534836
band_rel_T4_alpha,0.25112232167758125
band_rel_Cz_alpha,0.2504671908944874
band_rel_T6_gamma,0.2502212500084039
corr_P4_Cz,0.250071689907591
corr_T3_Pz,0.24812225397543772
hjorth_F7_activity,0.24607234120927565
stat_F7_var,0.24607234120927565
stat_Fp1_kurtosis,0.24567489264538342
band_abs_F8_alpha,0.24466471240525842
hjorth_C3_mobility,0.24442866281449827
stat_O1_kurtosis,0.24354463626501932
band_rel_F3_beta,0.24334198045248728
corr_F8_T6,0.24126108893008028
stat_T4_rms,0.23936155881154775
band_rel_Fp1_alpha,0.23918895198023235
band_rel_Fp2_beta,0.23895592998809242
stat_T4_std,0.2387435910048076
stat_Fp1_rms,0.23759638531470212
corr_F8_C3,0.23746403012135764
corr_Fp2_F3,0.2372530872746932
corr_F3_O2,0.23696651795701548
corr_F7_C4,0.2365954915326476
spectral_F3_entropy,0.23607936153579717
band_abs_T3_gamma,0.2360340615300507
band_abs_Fz_beta,0.23451499520680832
band_abs_T3_beta,0.2335536271467162
band_rel_F7_beta,0.2323287012667714
hjorth_T3_complexity,0.2318167035107035
stat_T3_skew,0.23138308244189093
corr_F3_P3,0.23080925087230394
stat_Cz_shannon_entropy,0.2305631222606544
stat_Pz_skew,0.23041815416621633
corr_T3_O1,0.22955575567377778
stat_C3_var,0.22932315481474672
hjorth_C3_activity,0.2293231548147453
hjorth_F8_activity,0.22897124553751122
stat_F8_var,0.22897124553751122
stat_Fp2_shannon_entropy,0.2288566782757719
band_rel_T4_theta,0.22883847297212473
band_abs_Fz_gamma,0.22861710659727744
ratio_P4_theta_alpha,0.22795075152911354
stat_O2_kurtosis,0.22741506792065852
ratio_Pz_theta_alpha,0.22662602425734757
corr_Fz_ECGECG,0.22594457817961658
hjorth_Fp2_complexity,0.22526606016681736
corr_O2_A2A1,0.22330824977526878
stat_T5_mean,0.22236425403154034
corr_F4_P4,0.22224784771472905
band_rel_F8_alpha,0.22136398567092014
stat_F4_ptp,0.22064260134246377
corr_T6_Cz,0.21970966054756236
corr_F8_P4,0.21936019941154342
corr_T6_P3,0.2180285363752777
stat_F7_ptp,0.21738928515185676
corr_T4_T6,0.217369573649604
ratio_T3_theta_alpha,0.21717801572393114
corr_F4_T6,0.2170123673681501
band_rel_T3_gamma,0.2167960684976347
region_temporal_band_rel_mean_theta,0.2164263392710874
band_abs_T4_gamma,0.216060044256
global_band_abs_mean_theta,0.214312226989945
global_band_abs_std_theta,0.21363405840260916
band_abs_ECGECG_theta,0.21348424727700668
corr_F7_T6,0.21289649621136988
corr_Fp1_Fz,0.2125434680532793
corr_F3_F7,0.21211307349995703
band_rel_C3_beta,0.21035798291338392
ratio_O2_beta_alpha,0.20936160022717362
hjorth_T4_complexity,0.20931187635221737
ratio_A2A1_theta_beta,0.2092547495522511
stat_Cz_ptp,0.2085572232293943
band_rel_Pz_beta,0.20850945628777454
stat_Pz_rms,0.20808152106236955
corr_Fz_A2A1,0.20798844986790893
corr_T5_Pz,0.20754859883997764
hjorth_T6_complexity,0.20739448718730646
band_abs_C3_gamma,0.20679320278827948
hjorth_Cz_activity,0.2066563399138298
stat_Cz_var,0.2066563399138298
band_rel_F8_delta,0.20443768762082248
band_rel_Fp2_alpha,0.20437743357771154
band_rel_Fz_delta,0.20420058130971644
hjorth_C3_complexity,0.20356615787842985
stat_Fp2_kurtosis,0.20307646194799175
