feature,importance
corr_C3_C4,0.00046825892059132457
band_abs_Cz_delta,0.0004627933376468718
corr_Fp2_O2,0.00046150415437296033
band_abs_P4_theta,0.0004516750341281295
corr_T3_Pz,0.00043682611430995166
corr_T3_T4,0.00042832642793655396
stat_P3_kurtosis,0.00042595682316459715
corr_F4_C3,0.00042572073289193213
corr_F8_ECGECG,0.0004175289359409362
corr_T3_ECGECG,0.0004108820285182446
region_frontal_band_rel_mean_theta,0.00040627369889989495
corr_T3_Cz,0.000401957833673805
corr_Cz_A2A1,0.00039534896495752037
hjorth_C4_complexity,0.00038665957981720567
corr_T4_T5,0.00038542671245522797
hjorth_Cz_complexity,0.00034831848461180925
corr_T4_P4,0.00033933258964680135
corr_F4_Fz,0.0003136475570499897
corr_F7_T3,0.00031244134879671037
hjorth_Fz_mobility,0.00028104009106755257
ratio_Fp1_beta_alpha,0.0002752813452389091
band_rel_P3_theta,0.0002721240743994713
hjorth_Pz_mobility,0.0002719902840908617
corr_C4_P4,0.00026687237550504506
band_abs_ECGECG_theta,0.00026376391178928316
corr_C3_T5,0.0002622603497002274
band_rel_F7_beta,0.00024113524705171585
band_abs_F3_alpha,0.00023645241162739694
corr_P3_A2A1,0.00022820523008704185
corr_Fp1_F4,0.00022241404803935438
ratio_T6_beta_alpha,0.0002135353279300034
band_abs_O2_gamma,0.00020749279065057635
stat_A2A1_mean,0.00020182064326945692
corr_F7_Fz,0.0001904120435938239
stat_O2_kurtosis,0.0001789226953405887
band_abs_A2A1_alpha,0.00016791107191238552
hjorth_O2_complexity,0.00015929437358863652
stat_A2A1_rms,0.0001592822081875056
corr_F3_T5,0.0001557983923703432
ratio_O2_theta_alpha,0.00015472169616259634
hjorth_A2A1_complexity,0.0001450764393666759
stat_P4_rms,0.00013707777543459088
ratio_O1_theta_alpha,0.00010083618690259755
band_rel_T6_delta,9.280669473810121e-05
band_rel_F3_gamma,8.203021570807323e-05
band_abs_T6_theta,8.127187902573496e-05
band_rel_Cz_gamma,7.776457641739398e-05
stat_T3_var,6.889222277095541e-05
region_occipital_band_rel_mean_theta,6.382966239470989e-05
stat_A2A1_ptp,2.5122662918874994e-05
corr_F3_A2A1,1.3884585314372089e-05
ratio_P3_beta_alpha,1.1821573934867047e-05
corr_F4_O1,8.155213436111808e-06
stat_F3_skew,5.105408035888104e-06
band_rel_T5_theta,4.8873994273890276e-06
band_abs_T5_beta,0.0
spectral_Fp1_entropy,0.0
stat_Fp1_shannon_entropy,0.0
corr_T6_Pz,0.0
corr_T6_Cz,0.0
corr_T6_Fz,0.0
corr_T6_P4,0.0
corr_T6_P3,0.0
ratio_Fp2_theta_beta,0.0
ratio_Fp2_beta_alpha,0.0
band_rel_Fp2_beta,0.0
corr_Fz_A2A1,0.0
corr_Fz_Pz,0.0
stat_T6_mean,0.0
stat_C4_var,0.0
stat_O1_rms,0.0
stat_O1_var,0.0
stat_Fp2_var,0.0
stat_Fp2_mean,0.0
ratio_Fp1_theta_beta,0.0
corr_Fz_ECGECG,0.0
band_abs_Fp2_alpha,0.0
band_rel_Fp2_theta,0.0
band_abs_Fp2_theta,0.0
band_rel_Fp2_delta,0.0
band_abs_Fp2_delta,0.0
hjorth_Fp2_mobility,0.0
corr_T5_Fz,0.0
stat_T6_rms,0.0
stat_T6_std,0.0
band_abs_P3_gamma,0.0
band_abs_P3_beta,0.0
band_rel_P3_alpha,0.0
band_abs_P3_delta,0.0
spectral_P3_entropy,0.0
hjorth_P3_complexity,0.0
hjorth_P3_activity,0.0
stat_P3_rms,0.0
stat_P3_var,0.0
stat_P3_mean,0.0
ratio_T6_theta_beta,0.0
hjorth_C4_mobility,0.0
stat_C4_kurtosis,0.0
stat_C4_skew,0.0
stat_C4_ptp,0.0
stat_C4_rms,0.0
band_abs_O1_gamma,0.0
band_rel_O1_alpha,0.0
band_rel_O1_theta,0.0
band_rel_O1_delta,0.0
band_abs_O1_delta,0.0
spectral_O1_entropy,0.0
hjorth_O1_activity,0.0
stat_O1_kurtosis,0.0
stat_O1_skew,0.0
band_rel_C4_theta,0.0
band_abs_C4_theta,0.0
